Date,Hour,Month,DayOfWeek,WeatherConditions,Calls
10/10/2019 00:00:00,14,10,Thursday,bad,70
10/10/2019 00:00:00,15,10,Thursday,bad,49
10/10/2019 00:00:00,16,10,Thursday,bad,41
10/10/2019 00:00:00,17,10,Thursday,bad,16
10/10/2019 00:00:00,18,10,Thursday,bad,8
10/10/2019 00:00:00,19,10,Thursday,bad,1
10/10/2019 00:00:00,20,10,Thursday,bad,1
10/11/2019 00:00:00,2,10,Friday,good,2
10/11/2019 00:00:00,3,10,Friday,good,4
10/11/2019 00:00:00,4,10,Friday,good,14
10/11/2019 00:00:00,5,10,Friday,good,13
10/11/2019 00:00:00,6,10,Friday,good,22
10/11/2019 00:00:00,7,10,Friday,good,38
10/11/2019 00:00:00,8,10,Friday,good,68
10/11/2019 00:00:00,9,10,Friday,good,83
10/11/2019 00:00:00,10,10,Friday,good,88
10/11/2019 00:00:00,11,10,Friday,good,101
10/11/2019 00:00:00,12,10,Friday,good,86
10/11/2019 00:00:00,13,10,Friday,good,102
10/11/2019 00:00:00,14,10,Friday,good,59
10/11/2019 00:00:00,15,10,Friday,good,38
10/11/2019 00:00:00,16,10,Friday,good,28
10/11/2019 00:00:00,17,10,Friday,good,16
10/11/2019 00:00:00,18,10,Friday,good,6
10/11/2019 00:00:00,19,10,Friday,good,4
10/11/2019 00:00:00,20,10,Friday,good,3
10/12/2019 00:00:00,2,10,Saturday,bad,2
10/12/2019 00:00:00,3,10,Saturday,bad,2
10/12/2019 00:00:00,4,10,Saturday,bad,3
10/12/2019 00:00:00,5,10,Saturday,bad,7
10/12/2019 00:00:00,6,10,Saturday,bad,24
10/12/2019 00:00:00,7,10,Saturday,bad,31
10/12/2019 00:00:00,8,10,Saturday,bad,68
10/12/2019 00:00:00,9,10,Saturday,bad,75
10/12/2019 00:00:00,10,10,Saturday,bad,92
10/12/2019 00:00:00,11,10,Saturday,bad,94
10/12/2019 00:00:00,12,10,Saturday,bad,87
10/12/2019 00:00:00,13,10,Saturday,bad,82
10/12/2019 00:00:00,14,10,Saturday,bad,49
10/12/2019 00:00:00,15,10,Saturday,bad,35
10/12/2019 00:00:00,16,10,Saturday,bad,27
10/12/2019 00:00:00,17,10,Saturday,bad,8
10/12/2019 00:00:00,18,10,Saturday,bad,8
10/12/2019 00:00:00,19,10,Saturday,bad,2
10/12/2019 00:00:00,20,10,Saturday,bad,1
10/13/2019 00:00:00,4,10,Sunday,good,1
10/13/2019 00:00:00,5,10,Sunday,good,4
10/13/2019 00:00:00,6,10,Sunday,good,11
10/13/2019 00:00:00,7,10,Sunday,good,9
10/13/2019 00:00:00,8,10,Sunday,good,13
10/13/2019 00:00:00,9,10,Sunday,good,21
10/13/2019 00:00:00,10,10,Sunday,good,17
10/13/2019 00:00:00,11,10,Sunday,good,18
10/13/2019 00:00:00,12,10,Sunday,good,17
10/13/2019 00:00:00,13,10,Sunday,good,21
10/13/2019 00:00:00,14,10,Sunday,good,17
10/13/2019 00:00:00,15,10,Sunday,good,10
10/13/2019 00:00:00,16,10,Sunday,good,8
10/13/2019 00:00:00,17,10,Sunday,good,3
10/13/2019 00:00:00,18,10,Sunday,good,1
10/13/2019 00:00:00,20,10,Sunday,good,1
10/14/2019 00:00:00,3,10,Monday,good,2
10/14/2019 00:00:00,4,10,Monday,good,8
10/14/2019 00:00:00,5,10,Monday,good,16
10/14/2019 00:00:00,6,10,Monday,good,16
10/14/2019 00:00:00,7,10,Monday,good,50
10/14/2019 00:00:00,8,10,Monday,good,68
10/14/2019 00:00:00,9,10,Monday,good,114
10/14/2019 00:00:00,10,10,Monday,good,103
10/14/2019 00:00:00,11,10,Monday,good,104
10/14/2019 00:00:00,12,10,Monday,good,91
10/14/2019 00:00:00,13,10,Monday,good,92
10/14/2019 00:00:00,14,10,Monday,good,62
10/14/2019 00:00:00,15,10,Monday,good,37
10/14/2019 00:00:00,16,10,Monday,good,35
10/14/2019 00:00:00,17,10,Monday,good,10
10/14/2019 00:00:00,18,10,Monday,good,4
10/14/2019 00:00:00,19,10,Monday,good,2
10/14/2019 00:00:00,20,10,Monday,good,1
10/14/2019 00:00:00,21,10,Monday,good,1
10/15/2019 00:00:00,-1,10,Tuesday,bad,1
10/15/2019 00:00:00,2,10,Tuesday,bad,1
10/15/2019 00:00:00,3,10,Tuesday,bad,1
10/15/2019 00:00:00,4,10,Tuesday,bad,11
10/15/2019 00:00:00,5,10,Tuesday,bad,20
10/15/2019 00:00:00,6,10,Tuesday,bad,26
10/15/2019 00:00:00,7,10,Tuesday,bad,50
10/15/2019 00:00:00,8,10,Tuesday,bad,76
10/15/2019 00:00:00,9,10,Tuesday,bad,123
10/15/2019 00:00:00,10,10,Tuesday,bad,131
10/15/2019 00:00:00,11,10,Tuesday,bad,119
10/15/2019 00:00:00,12,10,Tuesday,bad,122
10/15/2019 00:00:00,13,10,Tuesday,bad,117
10/15/2019 00:00:00,14,10,Tuesday,bad,91
10/15/2019 00:00:00,15,10,Tuesday,bad,55
10/15/2019 00:00:00,16,10,Tuesday,bad,36
10/15/2019 00:00:00,17,10,Tuesday,bad,33
10/15/2019 00:00:00,18,10,Tuesday,bad,6
10/15/2019 00:00:00,19,10,Tuesday,bad,4
10/15/2019 00:00:00,20,10,Tuesday,bad,1
10/16/2019 00:00:00,2,10,Wednesday,good,1
10/16/2019 00:00:00,3,10,Wednesday,good,2
10/16/2019 00:00:00,4,10,Wednesday,good,4
10/16/2019 00:00:00,5,10,Wednesday,good,14
10/16/2019 00:00:00,6,10,Wednesday,good,13
10/16/2019 00:00:00,7,10,Wednesday,good,36
10/16/2019 00:00:00,8,10,Wednesday,good,49
10/16/2019 00:00:00,9,10,Wednesday,good,61
10/16/2019 00:00:00,10,10,Wednesday,good,70
10/16/2019 00:00:00,11,10,Wednesday,good,72
10/16/2019 00:00:00,12,10,Wednesday,good,62
10/16/2019 00:00:00,13,10,Wednesday,good,46
10/16/2019 00:00:00,14,10,Wednesday,good,37
10/16/2019 00:00:00,15,10,Wednesday,good,29
10/16/2019 00:00:00,16,10,Wednesday,good,10
10/16/2019 00:00:00,17,10,Wednesday,good,7
10/16/2019 00:00:00,18,10,Wednesday,good,3
10/16/2019 00:00:00,21,10,Wednesday,good,1
10/17/2019 00:00:00,2,10,Thursday,bad,2
10/17/2019 00:00:00,3,10,Thursday,bad,7
10/17/2019 00:00:00,4,10,Thursday,bad,8
10/17/2019 00:00:00,5,10,Thursday,bad,19
10/17/2019 00:00:00,6,10,Thursday,bad,33
10/17/2019 00:00:00,7,10,Thursday,bad,40
10/17/2019 00:00:00,8,10,Thursday,bad,70
10/17/2019 00:00:00,9,10,Thursday,bad,120
10/17/2019 00:00:00,10,10,Thursday,bad,123
10/17/2019 00:00:00,11,10,Thursday,bad,132
10/17/2019 00:00:00,12,10,Thursday,bad,121
10/17/2019 00:00:00,13,10,Thursday,bad,88
10/17/2019 00:00:00,14,10,Thursday,bad,76
10/17/2019 00:00:00,15,10,Thursday,bad,54
10/17/2019 00:00:00,16,10,Thursday,bad,24
10/17/2019 00:00:00,17,10,Thursday,bad,16
10/17/2019 00:00:00,18,10,Thursday,bad,11
10/17/2019 00:00:00,19,10,Thursday,bad,2
10/17/2019 00:00:00,20,10,Thursday,bad,1
10/17/2019 00:00:00,21,10,Thursday,bad,1
10/18/2019 00:00:00,0,10,Friday,good,1
10/18/2019 00:00:00,3,10,Friday,good,4
10/18/2019 00:00:00,4,10,Friday,good,7
10/18/2019 00:00:00,5,10,Friday,good,8
10/18/2019 00:00:00,6,10,Friday,good,31
10/18/2019 00:00:00,7,10,Friday,good,44
10/18/2019 00:00:00,8,10,Friday,good,68
10/18/2019 00:00:00,9,10,Friday,good,94
10/18/2019 00:00:00,10,10,Friday,good,111
10/18/2019 00:00:00,11,10,Friday,good,93
10/18/2019 00:00:00,12,10,Friday,good,109
10/18/2019 00:00:00,13,10,Friday,good,85
10/18/2019 00:00:00,14,10,Friday,good,57
10/18/2019 00:00:00,15,10,Friday,good,45
10/18/2019 00:00:00,16,10,Friday,good,30
10/18/2019 00:00:00,17,10,Friday,good,14
10/18/2019 00:00:00,18,10,Friday,good,5
10/18/2019 00:00:00,19,10,Friday,good,6
10/18/2019 00:00:00,20,10,Friday,good,1
10/18/2019 00:00:00,21,10,Friday,good,1
10/19/2019 00:00:00,3,10,Saturday,bad,2
10/19/2019 00:00:00,4,10,Saturday,bad,9
10/19/2019 00:00:00,5,10,Saturday,bad,12
10/19/2019 00:00:00,6,10,Saturday,bad,18
10/19/2019 00:00:00,7,10,Saturday,bad,35
10/19/2019 00:00:00,8,10,Saturday,bad,50
10/19/2019 00:00:00,9,10,Saturday,bad,59
10/19/2019 00:00:00,10,10,Saturday,bad,63
10/19/2019 00:00:00,11,10,Saturday,bad,69
10/19/2019 00:00:00,12,10,Saturday,bad,79
10/19/2019 00:00:00,13,10,Saturday,bad,68
10/19/2019 00:00:00,14,10,Saturday,bad,56
10/19/2019 00:00:00,15,10,Saturday,bad,25
10/19/2019 00:00:00,16,10,Saturday,bad,18
10/19/2019 00:00:00,17,10,Saturday,bad,11
10/19/2019 00:00:00,18,10,Saturday,bad,2
10/19/2019 00:00:00,19,10,Saturday,bad,1
10/19/2019 00:00:00,20,10,Saturday,bad,2
10/20/2019 00:00:00,3,10,Sunday,good,1
10/20/2019 00:00:00,4,10,Sunday,good,1
10/20/2019 00:00:00,5,10,Sunday,good,3
10/20/2019 00:00:00,6,10,Sunday,good,9
10/20/2019 00:00:00,7,10,Sunday,good,10
10/20/2019 00:00:00,8,10,Sunday,good,13
10/20/2019 00:00:00,9,10,Sunday,good,17
10/20/2019 00:00:00,10,10,Sunday,good,20
10/20/2019 00:00:00,11,10,Sunday,good,31
10/20/2019 00:00:00,12,10,Sunday,good,20
10/20/2019 00:00:00,13,10,Sunday,good,18
10/20/2019 00:00:00,14,10,Sunday,good,10
10/20/2019 00:00:00,15,10,Sunday,good,10
10/20/2019 00:00:00,16,10,Sunday,good,5
10/20/2019 00:00:00,17,10,Sunday,good,4
10/20/2019 00:00:00,18,10,Sunday,good,1
10/20/2019 00:00:00,19,10,Sunday,good,1
10/21/2019 00:00:00,1,10,Monday,bad,1
10/21/2019 00:00:00,2,10,Monday,bad,1
10/21/2019 00:00:00,3,10,Monday,bad,5
10/21/2019 00:00:00,4,10,Monday,bad,11
10/21/2019 00:00:00,5,10,Monday,bad,20
10/21/2019 00:00:00,6,10,Monday,bad,38
10/21/2019 00:00:00,7,10,Monday,bad,53
10/21/2019 00:00:00,8,10,Monday,bad,98
10/21/2019 00:00:00,9,10,Monday,bad,119
10/21/2019 00:00:00,10,10,Monday,bad,140
10/21/2019 00:00:00,11,10,Monday,bad,144
10/21/2019 00:00:00,12,10,Monday,bad,144
10/21/2019 00:00:00,13,10,Monday,bad,134
10/21/2019 00:00:00,14,10,Monday,bad,81
10/21/2019 00:00:00,15,10,Monday,bad,69
10/21/2019 00:00:00,16,10,Monday,bad,40
10/21/2019 00:00:00,17,10,Monday,bad,21
10/21/2019 00:00:00,18,10,Monday,bad,6
10/21/2019 00:00:00,19,10,Monday,bad,7
10/21/2019 00:00:00,20,10,Monday,bad,3
10/21/2019 00:00:00,23,10,Monday,bad,1
10/22/2019 00:00:00,2,10,Tuesday,good,2
10/22/2019 00:00:00,3,10,Tuesday,good,1
10/22/2019 00:00:00,4,10,Tuesday,good,4
10/22/2019 00:00:00,5,10,Tuesday,good,9
10/22/2019 00:00:00,6,10,Tuesday,good,13
10/22/2019 00:00:00,7,10,Tuesday,good,42
10/22/2019 00:00:00,8,10,Tuesday,good,46
10/22/2019 00:00:00,9,10,Tuesday,good,76
10/22/2019 00:00:00,10,10,Tuesday,good,95
10/22/2019 00:00:00,11,10,Tuesday,good,85
10/22/2019 00:00:00,12,10,Tuesday,good,99
10/22/2019 00:00:00,13,10,Tuesday,good,79
10/22/2019 00:00:00,14,10,Tuesday,good,69
10/22/2019 00:00:00,15,10,Tuesday,good,31
10/22/2019 00:00:00,16,10,Tuesday,good,23
10/22/2019 00:00:00,17,10,Tuesday,good,16
10/22/2019 00:00:00,18,10,Tuesday,good,6
10/22/2019 00:00:00,19,10,Tuesday,good,5
10/22/2019 00:00:00,20,10,Tuesday,good,4
10/23/2019 00:00:00,1,10,Wednesday,bad,2
10/23/2019 00:00:00,3,10,Wednesday,bad,4
10/23/2019 00:00:00,4,10,Wednesday,bad,8
10/23/2019 00:00:00,5,10,Wednesday,bad,17
10/23/2019 00:00:00,6,10,Wednesday,bad,25
10/23/2019 00:00:00,7,10,Wednesday,bad,49
10/23/2019 00:00:00,8,10,Wednesday,bad,55
10/23/2019 00:00:00,9,10,Wednesday,bad,81
10/23/2019 00:00:00,10,10,Wednesday,bad,92
10/23/2019 00:00:00,11,10,Wednesday,bad,114
10/23/2019 00:00:00,12,10,Wednesday,bad,102
10/23/2019 00:00:00,13,10,Wednesday,bad,84
10/23/2019 00:00:00,14,10,Wednesday,bad,55
10/23/2019 00:00:00,15,10,Wednesday,bad,43
10/23/2019 00:00:00,16,10,Wednesday,bad,17
10/23/2019 00:00:00,17,10,Wednesday,bad,24
10/23/2019 00:00:00,18,10,Wednesday,bad,6
10/23/2019 00:00:00,20,10,Wednesday,bad,1
10/24/2019 00:00:00,2,10,Thursday,good,2
10/24/2019 00:00:00,3,10,Thursday,good,3
10/24/2019 00:00:00,4,10,Thursday,good,4
10/24/2019 00:00:00,5,10,Thursday,good,7
10/24/2019 00:00:00,6,10,Thursday,good,25
10/24/2019 00:00:00,7,10,Thursday,good,33
10/24/2019 00:00:00,8,10,Thursday,good,64
10/24/2019 00:00:00,9,10,Thursday,good,62
10/24/2019 00:00:00,10,10,Thursday,good,84
10/24/2019 00:00:00,11,10,Thursday,good,78
10/24/2019 00:00:00,12,10,Thursday,good,77
10/24/2019 00:00:00,13,10,Thursday,good,70
10/24/2019 00:00:00,14,10,Thursday,good,56
10/24/2019 00:00:00,15,10,Thursday,good,41
10/24/2019 00:00:00,16,10,Thursday,good,20
10/24/2019 00:00:00,17,10,Thursday,good,9
10/24/2019 00:00:00,18,10,Thursday,good,8
10/24/2019 00:00:00,19,10,Thursday,good,1
10/24/2019 00:00:00,20,10,Thursday,good,1
10/24/2019 00:00:00,21,10,Thursday,good,1
10/25/2019 00:00:00,2,10,Friday,good,1
10/25/2019 00:00:00,4,10,Friday,good,9
10/25/2019 00:00:00,5,10,Friday,good,11
10/25/2019 00:00:00,6,10,Friday,good,25
10/25/2019 00:00:00,7,10,Friday,good,44
10/25/2019 00:00:00,8,10,Friday,good,62
10/25/2019 00:00:00,9,10,Friday,good,73
10/25/2019 00:00:00,10,10,Friday,good,89
10/25/2019 00:00:00,11,10,Friday,good,97
10/25/2019 00:00:00,12,10,Friday,good,84
10/25/2019 00:00:00,13,10,Friday,good,76
10/25/2019 00:00:00,14,10,Friday,good,64
10/25/2019 00:00:00,15,10,Friday,good,38
10/25/2019 00:00:00,16,10,Friday,good,28
10/25/2019 00:00:00,17,10,Friday,good,16
10/25/2019 00:00:00,18,10,Friday,good,10
10/25/2019 00:00:00,19,10,Friday,good,2
10/26/2019 00:00:00,2,10,Saturday,good,1
10/26/2019 00:00:00,3,10,Saturday,good,1
10/26/2019 00:00:00,4,10,Saturday,good,7
10/26/2019 00:00:00,5,10,Saturday,good,8
10/26/2019 00:00:00,6,10,Saturday,good,13
10/26/2019 00:00:00,7,10,Saturday,good,26
10/26/2019 00:00:00,8,10,Saturday,good,20
10/26/2019 00:00:00,9,10,Saturday,good,45
10/26/2019 00:00:00,10,10,Saturday,good,61
10/26/2019 00:00:00,11,10,Saturday,good,49
10/26/2019 00:00:00,12,10,Saturday,good,50
10/26/2019 00:00:00,13,10,Saturday,good,48
10/26/2019 00:00:00,14,10,Saturday,good,40
10/26/2019 00:00:00,15,10,Saturday,good,25
10/26/2019 00:00:00,16,10,Saturday,good,13
10/26/2019 00:00:00,17,10,Saturday,good,4
10/26/2019 00:00:00,18,10,Saturday,good,2
10/26/2019 00:00:00,19,10,Saturday,good,4
10/27/2019 00:00:00,4,10,Sunday,good,2
10/27/2019 00:00:00,5,10,Sunday,good,5
10/27/2019 00:00:00,6,10,Sunday,good,3
10/27/2019 00:00:00,7,10,Sunday,good,7
10/27/2019 00:00:00,8,10,Sunday,good,10
10/27/2019 00:00:00,9,10,Sunday,good,29
10/27/2019 00:00:00,10,10,Sunday,good,16
10/27/2019 00:00:00,11,10,Sunday,good,15
10/27/2019 00:00:00,12,10,Sunday,good,18
10/27/2019 00:00:00,13,10,Sunday,good,14
10/27/2019 00:00:00,14,10,Sunday,good,15
10/27/2019 00:00:00,15,10,Sunday,good,10
10/27/2019 00:00:00,16,10,Sunday,good,6
10/27/2019 00:00:00,17,10,Sunday,good,1
10/27/2019 00:00:00,18,10,Sunday,good,1
10/28/2019 00:00:00,3,10,Monday,good,6
10/28/2019 00:00:00,4,10,Monday,good,10
10/28/2019 00:00:00,5,10,Monday,good,14
10/28/2019 00:00:00,6,10,Monday,good,27
10/28/2019 00:00:00,7,10,Monday,good,37
10/28/2019 00:00:00,8,10,Monday,good,59
10/28/2019 00:00:00,9,10,Monday,good,72
10/28/2019 00:00:00,10,10,Monday,good,100
10/28/2019 00:00:00,11,10,Monday,good,96
10/28/2019 00:00:00,12,10,Monday,good,90
10/28/2019 00:00:00,13,10,Monday,good,75
10/28/2019 00:00:00,14,10,Monday,good,59
10/28/2019 00:00:00,15,10,Monday,good,51
10/28/2019 00:00:00,16,10,Monday,good,25
10/28/2019 00:00:00,17,10,Monday,good,11
10/28/2019 00:00:00,18,10,Monday,good,10
10/28/2019 00:00:00,19,10,Monday,good,6
10/28/2019 00:00:00,20,10,Monday,good,1
10/28/2019 00:00:00,21,10,Monday,good,1
10/29/2019 00:00:00,2,10,Tuesday,good,1
10/29/2019 00:00:00,3,10,Tuesday,good,4
10/29/2019 00:00:00,4,10,Tuesday,good,4
10/29/2019 00:00:00,5,10,Tuesday,good,11
10/29/2019 00:00:00,6,10,Tuesday,good,19
10/29/2019 00:00:00,7,10,Tuesday,good,33
10/29/2019 00:00:00,8,10,Tuesday,good,61
10/29/2019 00:00:00,9,10,Tuesday,good,62
10/29/2019 00:00:00,10,10,Tuesday,good,87
10/29/2019 00:00:00,11,10,Tuesday,good,97
10/29/2019 00:00:00,12,10,Tuesday,good,88
10/29/2019 00:00:00,13,10,Tuesday,good,71
10/29/2019 00:00:00,14,10,Tuesday,good,58
10/29/2019 00:00:00,15,10,Tuesday,good,37
10/29/2019 00:00:00,16,10,Tuesday,good,15
10/29/2019 00:00:00,17,10,Tuesday,good,22
10/29/2019 00:00:00,18,10,Tuesday,good,8
10/29/2019 00:00:00,19,10,Tuesday,good,1
10/29/2019 00:00:00,20,10,Tuesday,good,2
10/30/2019 00:00:00,3,10,Wednesday,good,1
10/30/2019 00:00:00,4,10,Wednesday,good,3
10/30/2019 00:00:00,5,10,Wednesday,good,8
10/30/2019 00:00:00,6,10,Wednesday,good,20
10/30/2019 00:00:00,7,10,Wednesday,good,29
10/30/2019 00:00:00,8,10,Wednesday,good,46
10/30/2019 00:00:00,9,10,Wednesday,good,69
10/30/2019 00:00:00,10,10,Wednesday,good,66
10/30/2019 00:00:00,11,10,Wednesday,good,77
10/30/2019 00:00:00,12,10,Wednesday,good,72
10/30/2019 00:00:00,13,10,Wednesday,good,58
10/30/2019 00:00:00,14,10,Wednesday,good,51
10/30/2019 00:00:00,15,10,Wednesday,good,37
10/30/2019 00:00:00,16,10,Wednesday,good,22
10/30/2019 00:00:00,17,10,Wednesday,good,10
10/30/2019 00:00:00,18,10,Wednesday,good,6
10/30/2019 00:00:00,19,10,Wednesday,good,2
10/30/2019 00:00:00,20,10,Wednesday,good,1
10/30/2019 00:00:00,21,10,Wednesday,good,1
10/31/2019 00:00:00,4,10,Thursday,good,4
10/31/2019 00:00:00,5,10,Thursday,good,15
10/31/2019 00:00:00,6,10,Thursday,good,17
10/31/2019 00:00:00,7,10,Thursday,good,22
10/31/2019 00:00:00,8,10,Thursday,good,45
10/31/2019 00:00:00,9,10,Thursday,good,67
10/31/2019 00:00:00,10,10,Thursday,good,78
10/31/2019 00:00:00,11,10,Thursday,good,87
10/31/2019 00:00:00,12,10,Thursday,good,71
10/31/2019 00:00:00,13,10,Thursday,good,74
10/31/2019 00:00:00,14,10,Thursday,good,59
10/31/2019 00:00:00,15,10,Thursday,good,35
10/31/2019 00:00:00,16,10,Thursday,good,22
10/31/2019 00:00:00,17,10,Thursday,good,12
10/31/2019 00:00:00,18,10,Thursday,good,6
10/31/2019 00:00:00,19,10,Thursday,good,4
10/31/2019 00:00:00,20,10,Thursday,good,1
10/31/2019 00:00:00,23,10,Thursday,good,1
11/01/2019 00:00:00,3,11,Friday,bad,3
11/01/2019 00:00:00,4,11,Friday,bad,7
11/01/2019 00:00:00,5,11,Friday,bad,21
11/01/2019 00:00:00,6,11,Friday,bad,35
11/01/2019 00:00:00,7,11,Friday,bad,73
11/01/2019 00:00:00,8,11,Friday,bad,78
11/01/2019 00:00:00,9,11,Friday,bad,126
11/01/2019 00:00:00,10,11,Friday,bad,174
11/01/2019 00:00:00,11,11,Friday,bad,168
11/01/2019 00:00:00,12,11,Friday,bad,144
11/01/2019 00:00:00,13,11,Friday,bad,117
11/01/2019 00:00:00,14,11,Friday,bad,83
11/01/2019 00:00:00,15,11,Friday,bad,69
11/01/2019 00:00:00,16,11,Friday,bad,30
11/01/2019 00:00:00,17,11,Friday,bad,21
11/01/2019 00:00:00,18,11,Friday,bad,6
11/01/2019 00:00:00,19,11,Friday,bad,8
11/01/2019 00:00:00,20,11,Friday,bad,4
11/01/2019 00:00:00,21,11,Friday,bad,1
11/02/2019 00:00:00,3,11,Saturday,good,3
11/02/2019 00:00:00,4,11,Saturday,good,3
11/02/2019 00:00:00,5,11,Saturday,good,8
11/02/2019 00:00:00,6,11,Saturday,good,13
11/02/2019 00:00:00,7,11,Saturday,good,29
11/02/2019 00:00:00,8,11,Saturday,good,41
11/02/2019 00:00:00,9,11,Saturday,good,58
11/02/2019 00:00:00,10,11,Saturday,good,70
11/02/2019 00:00:00,11,11,Saturday,good,67
11/02/2019 00:00:00,12,11,Saturday,good,70
11/02/2019 00:00:00,13,11,Saturday,good,56
11/02/2019 00:00:00,14,11,Saturday,good,43
11/02/2019 00:00:00,15,11,Saturday,good,26
11/02/2019 00:00:00,16,11,Saturday,good,16
11/02/2019 00:00:00,17,11,Saturday,good,12
11/02/2019 00:00:00,18,11,Saturday,good,5
11/02/2019 00:00:00,19,11,Saturday,good,1
11/02/2019 00:00:00,20,11,Saturday,good,2
11/02/2019 00:00:00,21,11,Saturday,good,1
11/03/2019 00:00:00,1,11,Sunday,good,1
11/03/2019 00:00:00,4,11,Sunday,good,2
11/03/2019 00:00:00,5,11,Sunday,good,3
11/03/2019 00:00:00,6,11,Sunday,good,5
11/03/2019 00:00:00,7,11,Sunday,good,11
11/03/2019 00:00:00,8,11,Sunday,good,15
11/03/2019 00:00:00,9,11,Sunday,good,27
11/03/2019 00:00:00,10,11,Sunday,good,20
11/03/2019 00:00:00,11,11,Sunday,good,30
11/03/2019 00:00:00,12,11,Sunday,good,24
11/03/2019 00:00:00,13,11,Sunday,good,19
11/03/2019 00:00:00,14,11,Sunday,good,11
11/03/2019 00:00:00,15,11,Sunday,good,11
11/03/2019 00:00:00,16,11,Sunday,good,5
11/03/2019 00:00:00,17,11,Sunday,good,3
11/03/2019 00:00:00,19,11,Sunday,good,2
11/03/2019 00:00:00,20,11,Sunday,good,1
11/04/2019 00:00:00,1,11,Monday,bad,1
11/04/2019 00:00:00,2,11,Monday,bad,1
11/04/2019 00:00:00,3,11,Monday,bad,3
11/04/2019 00:00:00,4,11,Monday,bad,11
11/04/2019 00:00:00,5,11,Monday,bad,22
11/04/2019 00:00:00,6,11,Monday,bad,41
11/04/2019 00:00:00,7,11,Monday,bad,62
11/04/2019 00:00:00,8,11,Monday,bad,87
11/04/2019 00:00:00,9,11,Monday,bad,133
11/04/2019 00:00:00,10,11,Monday,bad,138
11/04/2019 00:00:00,11,11,Monday,bad,176
11/04/2019 00:00:00,12,11,Monday,bad,172
11/04/2019 00:00:00,13,11,Monday,bad,136
11/04/2019 00:00:00,14,11,Monday,bad,93
11/04/2019 00:00:00,15,11,Monday,bad,70
11/04/2019 00:00:00,16,11,Monday,bad,49
11/04/2019 00:00:00,17,11,Monday,bad,29
11/04/2019 00:00:00,18,11,Monday,bad,25
11/04/2019 00:00:00,19,11,Monday,bad,6
11/04/2019 00:00:00,20,11,Monday,bad,2
11/05/2019 00:00:00,0,11,Tuesday,bad,2
11/05/2019 00:00:00,3,11,Tuesday,bad,7
11/05/2019 00:00:00,4,11,Tuesday,bad,7
11/05/2019 00:00:00,5,11,Tuesday,bad,16
11/05/2019 00:00:00,6,11,Tuesday,bad,40
11/05/2019 00:00:00,7,11,Tuesday,bad,44
11/05/2019 00:00:00,8,11,Tuesday,bad,95
11/05/2019 00:00:00,9,11,Tuesday,bad,96
11/05/2019 00:00:00,10,11,Tuesday,bad,158
11/05/2019 00:00:00,11,11,Tuesday,bad,160
11/05/2019 00:00:00,12,11,Tuesday,bad,120
11/05/2019 00:00:00,13,11,Tuesday,bad,97
11/05/2019 00:00:00,14,11,Tuesday,bad,89
11/05/2019 00:00:00,15,11,Tuesday,bad,60
11/05/2019 00:00:00,16,11,Tuesday,bad,35
11/05/2019 00:00:00,17,11,Tuesday,bad,23
11/05/2019 00:00:00,18,11,Tuesday,bad,19
11/05/2019 00:00:00,19,11,Tuesday,bad,5
11/05/2019 00:00:00,20,11,Tuesday,bad,2
11/05/2019 00:00:00,22,11,Tuesday,bad,1
11/06/2019 00:00:00,2,11,Wednesday,good,2
11/06/2019 00:00:00,3,11,Wednesday,good,2
11/06/2019 00:00:00,4,11,Wednesday,good,5
11/06/2019 00:00:00,5,11,Wednesday,good,9
11/06/2019 00:00:00,6,11,Wednesday,good,24
11/06/2019 00:00:00,7,11,Wednesday,good,43
11/06/2019 00:00:00,8,11,Wednesday,good,38
11/06/2019 00:00:00,9,11,Wednesday,good,62
11/06/2019 00:00:00,10,11,Wednesday,good,81
11/06/2019 00:00:00,11,11,Wednesday,good,96
11/06/2019 00:00:00,12,11,Wednesday,good,68
11/06/2019 00:00:00,13,11,Wednesday,good,50
11/06/2019 00:00:00,14,11,Wednesday,good,44
11/06/2019 00:00:00,15,11,Wednesday,good,32
11/06/2019 00:00:00,16,11,Wednesday,good,22
11/06/2019 00:00:00,17,11,Wednesday,good,9
11/06/2019 00:00:00,18,11,Wednesday,good,3
11/06/2019 00:00:00,19,11,Wednesday,good,2
11/06/2019 00:00:00,20,11,Wednesday,good,1
11/07/2019 00:00:00,1,11,Thursday,bad,2
11/07/2019 00:00:00,2,11,Thursday,bad,1
11/07/2019 00:00:00,3,11,Thursday,bad,5
11/07/2019 00:00:00,4,11,Thursday,bad,10
11/07/2019 00:00:00,5,11,Thursday,bad,15
11/07/2019 00:00:00,6,11,Thursday,bad,30
11/07/2019 00:00:00,7,11,Thursday,bad,62
11/07/2019 00:00:00,8,11,Thursday,bad,100
11/07/2019 00:00:00,9,11,Thursday,bad,129
11/07/2019 00:00:00,10,11,Thursday,bad,142
11/07/2019 00:00:00,11,11,Thursday,bad,143
11/07/2019 00:00:00,12,11,Thursday,bad,141
11/07/2019 00:00:00,13,11,Thursday,bad,136
11/07/2019 00:00:00,14,11,Thursday,bad,94
11/07/2019 00:00:00,15,11,Thursday,bad,72
11/07/2019 00:00:00,16,11,Thursday,bad,35
11/07/2019 00:00:00,17,11,Thursday,bad,20
11/07/2019 00:00:00,18,11,Thursday,bad,14
11/07/2019 00:00:00,19,11,Thursday,bad,8
